0,0,0,0,0,0,0,0,0.0023231,0.0023231,0,0,0,0.0069694,0.0011616,0.0046463,0,0,0,0.0011616,0,0,0,0,0,0,0,0.0011616,0.0011616,0,0.0011616,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0.0011616,0.0034847,0,0,0
0,0.0034847,0,0,0,0,0,0,0.0034847,0.02207,0,0,0.0011616,0.0034847,0.017424,0.0023231,0,0,0,0.061563,0.0011616,0,0,0,0,0.0011616,0,0.0034847,0.0034847,0.0023231,0.018585,0,0,0.0011616,0.013939,0,0.0023231,0.0034847,0.0023231,0.0011616,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0.0046463,0,0,0
0,0,0,0,0,0,0,0.0011616,0,0.010454,0,0.0011616,0,0,0,0.0011616,0,0,0,0.013939,0.0023231,0,0,0,0,0.0011616,0,0.0011616,0.0046463,0,0.0092926,0,0,0.0023231,0.008131,0,0,0.0023231,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0069694,0,0,0,0,0,0,0,0.0034847,0.030201,0.0069694,0.0034847,0,0,0.036009,0.0151,0,0,0,0.060402,0.0011616,0,0,0,0,0.0011616,0.0011616,0.010454,0.012777,0.0011616,0.016262,0,0,0.0023231,0.0034847,0,0.0011616,0.0034847,0.008131,0,0.0023231,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0.011616,0.0092926,0,0,0
0,0.0023231,0,0,0,0,0,0,0.0069694,0.051109,0.0011616,0.017424,0,0.036009,0,0.0151,0,0,0,0.025555,0,0,0,0,0,0.0023231,0.0023231,0.0034847,0.008131,0.0023231,0.033686,0.0023231,0.0046463,0.0046463,0.0023231,0,0.0023231,0.008131,0.0023231,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0.0069694,0.0023231,0,0,0,0,0.0023231,0.0023231,0.0011616,0.0011616,0,0
0.0011616,0,0,0,0,0,0,0,0.0069694,0.033686,0.0046463,0.0023231,0.0011616,0.0151,0.0151,0,0,0,0,0.039493,0.0011616,0,0,0,0,0,0.0023231,0.010454,0.011616,0.0046463,0.02207,0,0.0011616,0.0046463,0.0034847,0.0034847,0,0.0069694,0.0069694,0,0.0069694,0,0,0,0,0,0,0,0,0,0,0,0.0034847,0,0,0,0.008131,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0.0023231,0.0046463,0.0023231,0,0,0
0,0,0,0,0.0011616,0,0,0,0,0.0069694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0.0023231,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0.0023231,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0011616,0,0,0.010454,0,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0011616,0.0034847,0,0.0034847,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0023231,0.0046463,0.016262,0,0.0011616,0,0,0.0034847,0.069694,0.41004,0.0011616,0.061563,0.013939,0.060402,0.025555,0.039493,0,0,0,0,0.045301,0,0,0.0023231,0,0.0092926,0,0.0058079,0.008131,0.0058079,0.13939,0,0.0069694,0.046463,0.049948,0,0.019747,0.048786,0.008131,0,0,0.0034847,0.0058079,0.0011616,0,0.0092926,0.0011616,0.0011616,0.0034847,0,0,0.0023231,0,0,0,0.0023231,0,0.0058079,0.0011616,0.0046463,0.0092926,0.0023231,0.0046463,0.0058079,0.0023231,0.0034847,0.0011616,0,0,0,0.012777,0.0011616,0,0,0,0,0.0023231,0.0034847,0.0046463,0,0,0
